#! FIELDS idx_dist idx_coord ves.targetdist_averages index
#! SET time 0.000000
#! SET iteration  0
#! SET type LinearBasisSet
#! SET ndimensions  2
#! SET ncoeffs_total  676
#! SET shape_dist  26
#! SET shape_coord  26
       0       0         1.0000000000000000e+00       0
       1       0         1.6737343393698784e-04       1
       2       0        -8.6135852066311294e-05       2
       3       0        -1.8017662281743412e-03       3
       4       0         4.3529303262261260e-02       4
       5       0         4.8645815307229875e-02       5
       6       0         5.0238460557228359e-02       6
       7       0         4.9497644193902027e-02       7
       8       0         4.9666864218259145e-02       8
       9       0         4.9651366814976186e-02       9
      10       0         4.9650827520255028e-02      10
      11       0         4.9650902541406521e-02      11
      12       0         4.9650881898317678e-02      12
      13       0         4.9650899459368181e-02      13
      14       0         4.9650885409128515e-02      14
      15       0         4.9650896249307658e-02      15
      16       0         4.9650891204739436e-02      16
      17       0         4.9650877394291665e-02      17
      18       0         4.9650453179826387e-02      18
      19       0         4.9652608781470126e-02      19
      20       0         4.9634433864638068e-02      20
      21       0         4.9843617150932371e-02      21
      22       0         4.8479113705066329e-02      22
      23       0         5.4704204806256714e-02      23
      24       0         1.1121421124349480e-02      24
      25       0         5.6860898156831118e-04      25
       0       1         1.6737343393700488e-04      26
       1       1         2.8013866387871271e-08      27
       2       1        -1.4416853345433207e-08      28
       3       1        -3.0156780076137376e-07      29
       4       1         7.2856489638923204e-06      30
       5       1         8.1420171546389046e-06      31
       6       1         8.4085836591751084e-06      32
       7       1         8.2845906805283312e-06      33
       8       1         8.3129136170959284e-06      34
       9       1         8.3103197634910492e-06      35
      10       1         8.3102294998817588e-06      36
      11       1         8.3102420564302552e-06      37
      12       1         8.3102386013248856e-06      38
      13       1         8.3102415405779001e-06      39
      14       1         8.3102391889413822e-06      40
      15       1         8.3102410032992604e-06      41
      16       1         8.3102401589726562e-06      42
      17       1         8.3102378474707718e-06      43
      18       1         8.3101668452386409e-06      44
      19       1         8.3105276356886453e-06      45
      20       1         8.3074856374464439e-06      46
      21       1         8.3424973623960317e-06      47
      22       1         8.1141157350420983e-06      48
      23       1         9.1560306092193253e-06      49
      24       1         1.8614304438424663e-06      50
      25       1         9.5170037812544756e-08      51
       0       2        -8.6135852066360503e-05      52
       1       2        -1.4416853345431844e-08      53
       2       2         7.4193850111919427e-09      54
       3       2         1.5519666928815839e-07      55
       4       2        -3.7494336263490575e-06      56
       5       2        -4.1901487509501346e-06      57
       6       2        -4.3273326065982526e-06      58
       7       2        -4.2635217579183988e-06      59
       8       2        -4.2780976689031923e-06      60
       9       2        -4.2767627868665390e-06      61
      10       2        -4.2767163342561582e-06      62
      11       2        -4.2767227962673534e-06      63
      12       2        -4.2767210181570017e-06      64
      13       2        -4.2767225307928079e-06      65
      14       2        -4.2767213205637118e-06      66
      15       2        -4.2767222542915179e-06      67
      16       2        -4.2767218197734992e-06      68
      17       2        -4.2767206301989491e-06      69
      18       2        -4.2766840901245127e-06      70
      19       2        -4.2768697647089137e-06      71
      20       2        -4.2753042527611109e-06      72
      21       2        -4.2933224333642026e-06      73
      22       2        -4.1757897664068802e-06      74
      23       2        -4.7119932925983955e-06      75
      24       2        -9.5795308473443351e-07      76
      25       2        -4.8977619119961926e-08      77
       0       3        -1.8017662281742028e-03      78
       1       3        -3.0156780076138201e-07      79
       2       3         1.5519666928817803e-07      80
       3       3         3.2463615409913244e-06      81
       4       3        -7.8429628553940088e-05      82
       5       3        -8.7648387162615889e-05      83
       6       3        -9.0517961587530712e-05      84
       7       3        -8.9183183682808225e-05      85
       8       3        -8.9488078607825498e-05      86
       9       3        -8.9460155909963705e-05      87
      10       3        -8.9459184226949924e-05      88
      11       3        -8.9459319397533743e-05      89
      12       3        -8.9459282203506465e-05      90
      13       3        -8.9459313844411056e-05      91
      14       3        -8.9459288529166690e-05      92
      15       3        -8.9459308060634766e-05      93
      16       3        -8.9459298971502189e-05      94
      17       3        -8.9459274088305355e-05      95
      18       3        -8.9458509753005821e-05      96
      19       3        -8.9462393643258403e-05      97
      20       3        -8.9429646691903099e-05      98
      21       3        -8.9806546072649095e-05      99
      22       3        -8.7348029845656252e-05     100
