#! FIELDS dist ves.bias der_dist
#! SET min_dist 0.2
#! SET max_dist 0.7
#! SET nbins_dist  301
#! SET periodic_dist false
    0.200000000  -12.021839912 1169.651037589
    0.201666667  -13.957685857 1149.385340475
    0.203333333  -15.840028600 1105.207569153
    0.205000000  -17.628650912 1037.770244477
    0.206666667  -19.290968162  954.705598934
    0.208333333  -20.799610529  851.347313820
    0.210000000  -22.113158078  720.317313204
    0.211666667  -23.188557312  565.801015465
    0.213333333  -23.987644779  391.890927978
    0.215000000  -24.492781041  215.709435437
    0.216666667  -24.714988803   51.771353526
    0.218333333  -24.671911928 -100.284376289
    0.220000000  -24.388243555 -237.044759367
    0.221666667  -23.890561681 -358.541455420
    0.223333333  -23.201183675 -465.614225488
    0.225000000  -22.350391530 -551.289889567
    0.226666667  -21.373208611 -619.776399606
    0.228333333  -20.288336029 -681.329863964
    0.230000000  -19.105223629 -737.158318990
    0.231666667  -17.832801263 -789.343754028
    0.233333333  -16.478789843 -833.285044607
    0.235000000  -15.064277305 -861.334511624
    0.236666667  -13.614517725 -876.752772236
    0.238333333  -12.147736901 -881.653923626
    0.240000000  -10.679474033 -879.391295732
    0.241666667   -9.218050979 -873.733544598
    0.243333333   -7.771092579 -861.389714106
    0.245000000   -6.349559070 -843.797663065
    0.246666667   -4.957892377 -826.415926300
    0.248333333   -3.595168864 -809.073689245
    0.250000000   -2.260422215 -792.654688967
    0.251666667   -0.954090381 -773.432924115
    0.253333333    0.310947676 -742.678053307
    0.255000000    1.515137736 -700.677186751
    0.256666667    2.641546445 -648.945889131
    0.258333333    3.673081578 -588.138539811
    0.260000000    4.598519700 -521.541483472
    0.261666667    5.408186190 -447.968382115
    0.263333333    6.088510652 -368.647234351
    0.265000000    6.637358704 -290.863612701
    0.266666667    7.060633237 -217.519369067
    0.268333333    7.366427224 -150.744515025
    0.270000000    7.567036162  -91.081461937
    0.271666667    7.671209550  -34.137742871
    0.273333333    7.682962983   19.540826140
    0.275000000    7.609476682   67.331128380
    0.276666667    7.461554139  108.958041732
    0.278333333    7.250960626  142.553748315
    0.280000000    6.990470612  168.988222605
    0.281666667    6.690665941  189.632872777
    0.283333333    6.363081280  201.859781639
    0.285000000    6.022610783  205.326632604
    0.286666667    5.683470347  200.380677512
