#! FIELDS dist coord log_targetdist
#! SET min_dist 0.2
#! SET max_dist 0.7
#! SET nbins_dist  301
#! SET periodic_dist false
#! SET min_coord 2.5
#! SET max_coord 7.5
#! SET nbins_coord  301
#! SET periodic_coord false
    0.200000000    2.500000000    2.172065355
    0.201666667    2.500000000    2.343475899
    0.203333333    2.500000000    2.509782324
    0.205000000    2.500000000    2.666202753
    0.206666667    2.500000000    2.808870365
    0.208333333    2.500000000    2.934522899
    0.210000000    2.500000000    3.038630516
    0.211666667    2.500000000    3.116680657
    0.213333333    2.500000000    3.164483416
    0.215000000    2.500000000    3.180347204
    0.216666667    2.500000000    3.166139930
    0.218333333    2.500000000    3.124668660
    0.220000000    2.500000000    3.059755046
    0.221666667    2.500000000    2.975047603
    0.223333333    2.500000000    2.873247965
    0.225000000    2.500000000    2.758039646
    0.226666667    2.500000000    2.633740671
    0.228333333    2.500000000    2.503506058
    0.230000000    2.500000000    2.370028800
    0.231666667    2.500000000    2.235331397
    0.233333333    2.500000000    2.101300080
    0.235000000    2.500000000    1.971479537
    0.236666667    2.500000000    1.849383854
    0.238333333    2.500000000    1.737830745
    0.240000000    2.500000000    1.638637905
    0.241666667    2.500000000    1.551430427
    0.243333333    2.500000000    1.475199823
    0.245000000    2.500000000    1.409146544
    0.246666667    2.500000000    1.352122993
    0.248333333    2.500000000    1.302728281
    0.250000000    2.500000000    1.259280692
    0.251666667    2.500000000    1.220036830
    0.253333333    2.500000000    1.184473874
    0.255000000    2.500000000    1.152710873
    0.256666667    2.500000000    1.125059529
    0.258333333    2.500000000    1.101773666
    0.260000000    2.500000000    1.082095048
    0.261666667    2.500000000    1.065235320
    0.263333333    2.500000000    1.050841289
    0.265000000    2.500000000    1.038592464
    0.266666667    2.500000000    1.028528612
    0.268333333    2.500000000    1.020649406
    0.270000000    2.500000000    1.014770322
    0.271666667    2.500000000    1.011096550
    0.273333333    2.500000000    1.010043693
    0.275000000    2.500000000    1.012067090
    0.276666667    2.500000000    1.017423822
    0.278333333    2.500000000    1.025737557
    0.280000000    2.500000000    1.036354643
    0.281666667    2.500000000    1.048662619
    0.283333333    2.500000000    1.062054873
    0.285000000    2.500000000    1.076112545
    0.286666667    2.500000000    1.090434383
    0.288333333    2.500000000    1.104510544
    0.290000000    2.500000000    1.118105414
    0.291666667    2.500000000    1.131245567
    0.293333333    2.500000000    1.144061032
    0.295000000    2.500000000    1.156741448
    0.296666667    2.500000000    1.169293953
    0.298333333    2.500000000    1.181612167
    0.300000000    2.500000000    1.193700760
    0.301666667    2.500000000    1.205595936
    0.303333333    2.500000000    1.217408500
    0.305000000    2.500000000    1.229280242
    0.306666667    2.500000000    1.241263599
    0.308333333    2.500000000    1.253472141
    0.310000000    2.500000000    1.266096169
    0.311666667    2.500000000    1.279310119
