#! FIELDS dist projection
#! SET min_dist 0.2
#! SET max_dist 0.7
#! SET nbins_dist  301
#! SET periodic_dist false
    0.200000000   25.671060692
    0.201666667   28.043253707
    0.203333333   30.343163273
    0.205000000   32.511569268
    0.206666667   34.500628980
    0.208333333   36.270145204
    0.210000000   37.761841469
    0.211666667   38.916450931
    0.213333333   39.680215022
    0.215000000   40.030099536
    0.216666667   39.986479778
    0.218333333   39.580594494
    0.220000000   38.855301164
    0.221666667   37.853542691
    0.223333333   36.608960831
    0.225000000   35.167181662
    0.226666667   33.581287362
    0.228333333   31.885549677
    0.230000000   30.104859239
    0.231666667   28.258889766
    0.233333333   26.365352455
    0.235000000   24.461880523
    0.236666667   22.588152440
    0.238333333   20.773840170
    0.240000000   19.039385064
    0.241666667   17.385016960
    0.243333333   15.805906411
    0.245000000   14.301013564
    0.246666667   12.862814301
    0.248333333   11.478515826
    0.250000000   10.134417703
    0.251666667    8.818932489
    0.253333333    7.539145212
    0.255000000    6.313423874
    0.256666667    5.161036849
    0.258333333    4.102584075
    0.260000000    3.149419950
    0.261666667    2.311985897
    0.263333333    1.606346304
    0.265000000    1.036794498
    0.266666667    0.600126903
    0.268333333    0.289541965
    0.270000000    0.092306129
    0.271666667    0.000000000
    0.273333333    0.009272843
    0.275000000    0.113823454
    0.276666667    0.303107608
    0.278333333    0.563481311
    0.280000000    0.879710031
    0.281666667    1.238932764
    0.283333333    1.627932827
    0.285000000    2.032068362
    0.286666667    2.437914978
    0.288333333    2.832914812
    0.290000000    3.211643340
    0.291666667    3.576460533
    0.293333333    3.931112741
    0.295000000    4.279909840
    0.296666667    4.625717549
    0.298333333    4.969697978
    0.300000000    5.315417887
    0.301666667    5.666209094
    0.303333333    6.023157207
    0.305000000    6.386658913
    0.306666667    6.755775535
    0.308333333    7.130932846
    0.310000000    7.515176773
    0.311666667    7.911092052
    0.313333333    8.320384540
    0.315000000    8.741907668
    0.316666667    9.171550506
    0.318333333    9.605348958
    0.320000000   10.039117193
    0.321666667   10.468489456
    0.323333333   10.889444331
    0.325000000   11.297074994
    0.326666667   11.687523025
    0.328333333   12.058911444
    0.330000000   12.410015197
    0.331666667   12.740401264
    0.333333333   13.049658583
    0.335000000   13.336579340
    0.336666667   13.600257300
    0.338333333   13.840950373
    0.340000000   14.059185495
    0.341666667   14.255733373
    0.343333333   14.431699749
    0.345000000   14.588196084
    0.346666667   14.726235515
    0.348333333   14.846975768
    0.350000000   14.952105193
    0.351666667   15.043184281
    0.353333333   15.121621871
    0.355000000   15.189134748
    0.356666667   15.247023345
    0.358333333   15.296737738
    0.360000000   15.339939745
    0.361666667   15.378065409
    0.363333333   15.412092962
    0.365000000   15.441872050
    0.366666667   15.466582655
    0.368333333   15.485159904
    0.370000000   15.496340223
    0.371666667   15.499397230
    0.373333333   15.493582655
    0.375000000   15.477881705
    0.376666667   15.451428124
    0.378333333   15.413356966
    0.380000000   15.362887945
    0.381666667   15.299356055
    0.383333333   15.222121447
    0.385000000   15.130439646
    0.386666667   15.023472879
    0.388333333   14.900850274
    0.390000000   14.763079630
    0.391666667   14.611064980
    0.393333333   14.446049040
    0.395000000   14.269514970
    0.396666667   14.082362500
    0.398333333   13.885593859
    0.400000000   13.680828512
    0.401666667   13.469914226
    0.403333333   13.255368591
    0.405000000   13.039686242
    0.406666667   12.825200146
    0.408333333   12.614966079
    0.410000000   12.412221886
    0.411666667   12.219910465
    0.413333333   12.040342274
    0.415000000   11.873822216
    0.416666667   11.719107104
    0.418333333   11.574736725
    0.420000000   11.439067770
    0.421666667   11.310877907
    0.423333333   11.188584855
    0.425000000   11.070137659
    0.426666667   10.953826942
    0.428333333   10.838080183
    0.430000000   10.721792086
    0.431666667   10.604054482
    0.433333333   10.483101932
    0.435000000   10.357037356
    0.436666667   10.224241779
    0.438333333   10.083696365
    0.440000000    9.935989810
    0.441666667    9.782139616
    0.443333333    9.622993719
    0.445000000    9.459861458
    0.446666667    9.293920391
    0.448333333    9.126615333
    0.450000000    8.959690026
    0.451666667    8.794002022
    0.453333333    8.629813484
    0.455000000    8.467246059
    0.456666667    8.306354428
    0.458333333    8.147992373
    0.460000000    7.993315065
    0.461666667    7.842930051
    0.463333333    7.697372654
    0.465000000    7.556879895
    0.466666667    7.421589731
    0.468333333    7.291891125
    0.470000000    7.167755772
    0.471666667    7.048796332
    0.473333333    6.934538112
    0.475000000    6.824691698
    0.476666667    6.719945029
    0.478333333    6.621453758
    0.480000000    6.530122505
    0.481666667    6.446906354
    0.483333333    6.372515083
    0.485000000    6.307328812
    0.486666667    6.251949061
    0.488333333    6.206407985
    0.490000000    6.169503812
    0.491666667    6.139909020
    0.493333333    6.116148922
    0.495000000    6.097041556
    0.496666667    6.081905837
    0.498333333    6.069836370
    0.500000000    6.059816650
    0.501666667    6.050677295
    0.503333333    6.041196801
    0.505000000    6.030570200
    0.506666667    6.017934429
    0.508333333    6.002055200
    0.510000000    5.981793831
    0.511666667    5.956169344
    0.513333333    5.924954887
    0.515000000    5.888870528
    0.516666667    5.848757779
    0.518333333    5.805593839
    0.520000000    5.760300627
    0.521666667    5.713635422
    0.523333333    5.666739289
    0.525000000    5.620710600
    0.526666667    5.576127824
    0.528333333    5.533418936
    0.530000000    5.492789119
    0.531666667    5.454670336
    0.533333333    5.420204953
    0.535000000    5.390320453
    0.536666667    5.365710606
    0.538333333    5.346774343
    0.540000000    5.333227572
    0.541666667    5.324932408
    0.543333333    5.321858101
    0.545000000    5.323491932
    0.546666667    5.329170139
    0.548333333    5.338215140
    0.550000000    5.350326737
    0.551666667    5.366208587
    0.553333333    5.386934709
    0.555000000    5.413515447
    0.556666667    5.446811534
    0.558333333    5.487230641
    0.560000000    5.535212001
    0.561666667    5.591183842
    0.563333333    5.654611603
    0.565000000    5.724451099
    0.566666667    5.799309808
    0.568333333    5.877491892
    0.570000000    5.957909874
    0.571666667    6.039616234
    0.573333333    6.121530840
    0.575000000    6.202432439
    0.576666667    6.280699856
    0.578333333    6.354761802
    0.580000000    6.423408724
    0.581666667    6.485736728
    0.583333333    6.541213420
    0.585000000    6.589505078
    0.586666667    6.630336298
    0.588333333    6.663478061
    0.590000000    6.688880759
    0.591666667    6.707312780
    0.593333333    6.719776625
    0.595000000    6.727143782
    0.596666667    6.730724549
    0.598333333    6.731759746
    0.600000000    6.732778984
    0.601666667    6.738218858
    0.603333333    6.752856873
    0.605000000    6.781749645
    0.606666667    6.828711339
    0.608333333    6.895606414
    0.610000000    6.985026844
    0.611666667    7.099722851
    0.613333333    7.241332666
    0.615000000    7.411586926
    0.616666667    7.609976877
    0.618333333    7.836126706
    0.620000000    8.092106174
    0.621666667    8.379887407
    0.623333333    8.701804156
    0.625000000    9.055134744
    0.626666667    9.431673457
    0.628333333    9.823630830
    0.630000000   10.223558308
    0.631666667   10.626876599
    0.633333333   11.032399360
    0.635000000   11.436598550
    0.636666667   11.837101471
    0.638333333   12.235924429
    0.640000000   12.636739888
    0.641666667   13.047668747
    0.643333333   13.474116106
    0.645000000   13.913576258
    0.646666667   14.364266851
    0.648333333   14.826420433
    0.650000000   15.308221522
    0.651666667   15.828216529
    0.653333333   16.400977022
    0.655000000   17.038605468
    0.656666667   17.754356615
    0.658333333   18.554945135
    0.660000000   19.449871152
    0.661666667   20.442361870
    0.663333333   21.515592885
    0.665000000   22.645401035
    0.666666667   23.802812373
    0.668333333   24.961885739
    0.670000000   26.108608553
    0.671666667   27.226023869
    0.673333333   28.291724731
    0.675000000   29.279542019
    0.676666667   30.156828180
    0.678333333   30.897003829
    0.680000000   31.477503271
    0.681666667   31.871755337
    0.683333333   32.054966082
    0.685000000   32.001096365
    0.686666667   31.703781332
    0.688333333   31.180786926
    0.690000000   30.457072114
    0.691666667   29.565353908
    0.693333333   28.535967051
    0.695000000   27.389614656
