#! FIELDS dist ves.bias der_dist
#! SET min_dist 0.2
#! SET max_dist 0.7
#! SET nbins_dist  301
#! SET periodic_dist false
    0.200000000  -21.399079819 2074.381972650
    0.201666667  -24.828599383 2033.232828971
    0.203333333  -28.148880604 1942.183466686
    0.205000000  -31.274706044 1801.648394599
    0.206666667  -34.136839698 1627.811589443
    0.208333333  -36.677030067 1412.015197632
    0.210000000  -38.813404649 1142.980381420
    0.211666667  -40.463607141  828.366826430
    0.213333333  -41.551891644  475.530641573
    0.215000000  -42.046804348  122.304921598
    0.216666667  -41.979051892 -200.924538162
    0.218333333  -41.395114037 -492.041637607
    0.220000000  -40.359155507 -743.913344460
    0.221666667  -38.933896144 -962.769804606
    0.223333333  -37.167105233 -1150.808150993
    0.225000000  -35.123933443 -1292.530114769
    0.226666667  -32.880581696 -1394.660152308
    0.228333333  -30.489076853 -1471.075560747
    0.230000000  -27.990363341 -1524.152284168
    0.231666667  -25.416687137 -1561.942546223
    0.233333333  -22.797751522 -1574.053324015
    0.235000000  -20.192234705 -1546.637070574
    0.236666667  -17.660946826 -1486.665899253
    0.238333333  -15.251688037 -1400.014922579
    0.240000000  -12.997798441 -1304.604208626
    0.241666667  -10.900223352 -1214.166319033
    0.243333333   -8.951345749 -1124.419303631
    0.245000000   -7.148123777 -1039.781699719
    0.246666667   -5.479214233 -965.217214841
    0.248333333   -3.926814043 -900.198211586
    0.250000000   -2.469495181 -850.659753394
    0.251666667   -1.085871003 -809.129698488
    0.253333333    0.222576353 -759.923252838
    0.255000000    1.442257639 -702.179655103
    0.256666667    2.558747993 -635.476610641
    0.258333333    3.558267124 -564.938123798
    0.260000000    4.443432602 -497.897287943
    0.261666667    5.218194110 -430.577294418
    0.263333333    5.878651807 -362.697577456
    0.265000000    6.427648638 -296.671962443
    0.266666667    6.868439925 -232.414450324
    0.268333333    7.206055050 -173.803514227
    0.270000000    7.450414290 -119.918667695
    0.271666667    7.604560584  -64.678032404
    0.273333333    7.666028809   -8.654018592
    0.275000000    7.633801530   46.778836992
    0.276666667    7.511569608   98.512039230
    0.278333333    7.311133585  140.587139838
    0.280000000    7.048226182  173.544232208
    0.281666667    6.736896644  198.461695830
    0.283333333    6.391748892  214.208161978
    0.285000000    6.027317914  221.834360853
    0.286666667    5.657558892  220.396266045
    0.288333333    5.296952479  211.508044074
    0.290000000    4.952655313  201.703291040
    0.291666667    4.623799222  193.318791623
    0.293333333    4.307465300  186.747464155
    0.295000000    3.999815671  182.510429206
    0.296666667    3.699066325  178.323511092
    0.298333333    3.405266906  174.648765014
    0.300000000    3.115660505  173.135997609
    0.301666667    2.827608379  172.495902067
    0.303333333    2.540541349  172.073235536
    0.305000000    2.254333822  171.211365509
    0.306666667    1.970363028  169.440262143
