#! FIELDS dist ves.bias der_dist
#! SET min_dist 0.2
#! SET max_dist 0.7
#! SET nbins_dist  301
#! SET periodic_dist false
    0.200000000  -52.079512150 1833.704214868
    0.201666667  -53.648006394  199.503850113
    0.203333333  -53.161898333 -680.691600859
    0.205000000  -51.654860728 -1062.210301990
    0.206666667  -49.792094539 -1134.377961382
    0.208333333  -47.968613925 -1034.161791553
    0.210000000  -46.386783952 -857.483029430
    0.211666667  -45.116710522 -668.534190130
    0.213333333  -44.142556875 -507.395833827
    0.215000000  -43.397401177 -396.210608926
    0.216666667  -42.788848091 -344.139298794
    0.218333333  -42.217257765 -351.294176233
    0.220000000  -41.588152309 -411.818821451
    0.221666667  -40.820097669 -516.260374288
    0.223333333  -39.849132946 -653.359683967
    0.225000000  -38.630625490 -811.366727171
    0.226666667  -37.139264721 -978.972747247
    0.228333333  -35.367767080 -1145.936603514
    0.230000000  -33.324745775 -1303.470608557
    0.231666667  -31.032099288 -1444.440489238
    0.233333333  -28.522189384 -1563.424866120
    0.235000000  -25.835010594 -1656.671653582
    0.236666667  -23.015496623 -1721.981900229
    0.238333333  -20.111063366 -1758.545690443
    0.240000000  -17.169451445 -1766.749698932
    0.241666667  -14.236902200 -1747.971727821
    0.243333333  -11.356678596 -1704.373967058
    0.245000000   -8.567925495 -1638.703719827
    0.246666667   -5.904851347 -1554.107849909
    0.248333333   -3.396204635 -1453.965169880
    0.250000000   -1.065012845 -1341.739337281
    0.251666667    1.071451424 -1220.853506353
    0.253333333    3.001513777 -1094.586947775
    0.255000000    4.718786988 -965.993055219
    0.256666667    6.221740350 -837.837568013
    0.258333333    7.513181829 -712.555420373
    0.260000000    8.599682542 -592.224350459
    0.261666667    9.490969811 -478.553241420
    0.263333333   10.199311612 -372.883099362
    0.265000000   10.738911731 -276.198580619
    0.266666667   11.125331506 -189.148046238
    0.268333333   11.374950775 -112.070231022
    0.270000000   11.504477531  -45.025755755
    0.271666667   11.530513011   12.168125790
    0.273333333   11.469176381   59.900977270
    0.275000000   11.335790966   98.732077449
    0.276666667   11.144632013  129.353832041
    0.278333333   10.908734387  152.556587781
    0.280000000   10.639757229  169.195565491
    0.281666667   10.347901558  180.160467992
    0.283333333   10.041876017  186.348169961
    0.285000000    9.728905356  188.638761788
    0.286666667    9.414775942  187.875098716
    0.288333333    9.103912399  184.845900616
    0.290000000    8.799479467  180.272356464
    0.291666667    8.503503365  174.798110712
    0.293333333    8.217007136  168.982445712
    0.295000000    7.940154861  163.296424366
    0.296666667    7.672400019  158.121719387
    0.298333333    7.412633768  153.751828949
    0.300000000    7.159329428  150.395362005
    0.301666667    6.910679992  148.181069143
    0.303333333    6.664726021  147.164295273
    0.305000000    6.419471822  147.334537784
    0.306666667    6.172988313  148.623806882
    0.308333333    5.923501497  150.915502629
    0.310000000    5.669465884  154.053544806
    0.311666667    5.409622659  157.851516201
    0.313333333    5.143042750  162.101606404
    0.315000000    4.869155286  166.583170992
    0.316666667    4.587762221  171.070749317
    0.318333333    4.299040134  175.341412470
    0.320000000    4.003530420  179.181340741
    0.321666667    3.702119205  182.391556680
    0.323333333    3.396008452  184.792765205
    0.325000000    3.086679759  186.229275843
    0.326666667    2.775852390  186.572003906
    0.328333333    2.465437060  185.720566878
    0.330000000    2.157486963  183.604509614
    0.331666667    1.854147443  180.183706792
    0.333333333    1.557605645  175.448003642
    0.335000000    1.270041345  169.416166096
    0.336666667    0.993580061  162.134219374
    0.338333333    0.730249371  153.673259643
    0.340000000    0.481939264  144.126826902
    0.341666667    0.250367174  133.607928780
    0.343333333    0.037048198  122.245804670
    0.345000000   -0.156729134  110.182517681
    0.346666667   -0.329921324   97.569458505
    0.348333333   -0.481742530   84.563840636
    0.350000000   -0.611671387   71.325260585
    0.351666667   -0.719452202   58.012390114
    0.353333333   -0.805090783   44.779860124
    0.355000000   -0.868845278   31.775387931
    0.356666667   -0.911212448   19.137191452
    0.358333333   -0.932909909    6.991725350
    0.360000000   -0.934854875   -4.548234213
    0.361666667   -0.918140019  -15.385137958
    0.363333333   -0.884007071  -25.437834788
    0.365000000   -0.833818768  -34.642363553
    0.366666667   -0.769029810  -42.952370075
    0.368333333   -0.691157421  -50.339160913
    0.370000000   -0.601752107  -56.791411479
    0.371666667   -0.502369183  -62.314551456
    0.373333333   -0.394541562  -66.929855182
    0.375000000   -0.279754295  -70.673268561
    0.376666667   -0.159421258  -73.594007190
    0.378333333   -0.034864335  -75.752962786
    0.380000000    0.092704601  -77.220956567
    0.381666667    0.222198701  -78.076879107
    0.383333333    0.352667985  -78.405756302
    0.385000000    0.483307929  -78.296780553
    0.386666667    0.613464770  -77.841345073
    0.388333333    0.742637558  -77.131117468
    0.390000000    0.870477055  -76.256186456
    0.391666667    0.996781636  -75.303312834
    0.393333333    1.121490369  -74.354312664
    0.395000000    1.244673535  -73.484597203
    0.396666667    1.366520861  -72.761890336
    0.398333333    1.487327769  -72.245140410
    0.400000000    1.607479992  -71.983639318
    0.401666667    1.727436889  -72.016357611
    0.403333333    1.847713846  -72.371500371
    0.405000000    1.968864117  -73.066284584
    0.406666667    2.091460476  -74.106934928
    0.408333333    2.216077041  -75.488891224
    0.410000000    2.343271612  -77.197217397
    0.411666667    2.473568852  -79.207198652
    0.413333333    2.607444608  -81.485110774
    0.415000000    2.745311641  -83.989142989
    0.416666667    2.887507014  -86.670453744
    0.418333333    3.034281334  -89.474337075
    0.420000000    3.185790008  -92.341475970
    0.421666667    3.342086648  -95.209258243
    0.423333333    3.503118707  -98.013130010
    0.425000000    3.668725378 -100.687961828
    0.426666667    3.838637768 -103.169402891
    0.428333333    4.012481300 -105.395199466
    0.430000000    4.189780270 -107.306454836
    0.431666667    4.369964434 -108.848809461
    0.433333333    4.552377489 -109.973521853
    0.435000000    4.736287257 -110.638432651
    0.436666667    4.920897366 -110.808796680
    0.438333333    5.105360202 -110.457970219
    0.440000000    5.288790877 -109.567943336
    0.441666667    5.470281950 -108.129709890
    0.443333333    5.648918624 -106.143470593
    0.445000000    5.823794147 -103.618667389
    0.446666667    5.994025122 -100.573850203
    0.448333333    6.158766464  -97.036379920
    0.450000000    6.317225725  -93.041974097
    0.451666667    6.468676545  -88.634104464
    0.453333333    6.612470972  -83.863257656
    0.455000000    6.748050453  -78.786072760
    0.456666667    6.874955295  -73.464371202
    0.458333333    6.992832427  -67.964096182
    0.460000000    7.101441337  -62.354180247
    0.461666667    7.200658071  -56.705360666
    0.463333333    7.290477230  -51.088963070
    0.465000000    7.371011932  -45.575674235
    0.466666667    7.442491723  -40.234325036
    0.468333333    7.505258497  -35.130704344
    0.470000000    7.559760468  -30.326424123
    0.471666667    7.606544310  -25.877855130
    0.473333333    7.646245598  -21.835151411
    0.475000000    7.679577701  -18.241380386
    0.476666667    7.707319336  -15.131773567
    0.478333333    7.730300970  -12.533110987
    0.480000000    7.749390323  -10.463250272
    0.481666667    7.765477211   -8.930808910
    0.483333333    7.779457992   -7.935005794
    0.485000000    7.792219881   -7.465665498
    0.486666667    7.804625410   -7.503386063
    0.488333333    7.817497303   -8.019868399
    0.490000000    7.831604033   -8.978402655
    0.491666667    7.847646312  -10.334504325
    0.493333333    7.866244763  -12.036690267
    0.495000000    7.887928989  -14.027382409
    0.496666667    7.913128250  -16.243924650
    0.498333333    7.942163917  -18.619696451
    0.500000000    7.975243842  -21.085304778
    0.501666667    8.012458782  -23.569834530
    0.503333333    8.053780922  -26.002136393
    0.505000000    8.099064577  -28.312130089
    0.506666667    8.148049053  -30.432100481
    0.508333333    8.200363652  -32.297963764
    0.510000000    8.255534740  -33.850481124
